Task_Setting;Pipeline_Configuration;Original_Sentence;Preprocessed_Text;True_Label;Predicted_Label
Multiclass;FFNN (TF-IDF | (1, 2));Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .;profit tax [MONEY] , compare eur- [NUMBER] 4mn previous .;positive;negative
Multiclass;FFNN (TF-IDF | (1, 2));a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share .;[DATE] [DATE] [NUMBER] ephc board director approve increase quarterly dividend [MONEY] [MONEY] share .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));The prices of stainless steel also rose in Europe .;price stainless steel rise europe .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));However , its market share shrank to 47.59 per cent from 48 per cent a year earlier .;however , market share shrink [PERCENT] [PERCENT] earlier .;negative;positive
Multiclass;FFNN (TF-IDF | (1, 2));To be number one means creating added value for stakeholders in everything we do .;number 1means create add value stakeholder everything .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));The company 's goal is to achieve annual savings of EUR 2 million ( USD 2.7 m ) , of which two thirds are to be realized in 2010 .;goal achieve annual saving [MONEY] ( [MONEY] ) , [NUMBER] third realize [DATE] .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));I thank Jarmo Ukonaho warmly for his contribution and wish him all the best in the future challenges . '';thank jarmo ukonaho warmly contribution wish best future challenge .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));In addition , YIT has reserved EPI Russia the right to expand the logistics center by about 100,000 m2 .;addition , yit reserve epi russia right expand logistics center 100000m2.;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));`` We were the lowest bidders and now the final approval is awaited . '';`` low bidder final approval await .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));According to Olvi , the company is already negotiating new agreements .;olvi , already negotiate new agreement .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));Finnish meat company Atria can no longer promise a sufficient amount of domestic beef to its customers .;meat atrium no longer promise sufficient amount domestic beef customer .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .;, city forssa say not pay compensation food industry hk ruokatalo atrium lye leak tap water occur [DATE] .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Small investors have voiced fears that the shares will end up with risk investors .;small investor voice fear share up risk investor .;negative;positive
Multiclass;FFNN (TF-IDF | (1, 2));Forest certification is a voluntary system aimed at promoting sustainable forest management in commercial forests .;forest certification voluntary system aim promote sustainable forest management commercial forest .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .;turnover full fiscal expect show slight increase previous fiscal .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Stockmann and Swedish sector company AB Lindex entered into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex 's issued shares .;stockmann swedish sector ab lindex enter agreement [DATE] [DATE] [NUMBER] , whereby stockmann , wholly-owned subsidiary , make public tender offer lindex issue share .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));- The Group -� s cumulative sales during the review period were EUR 48.2 million EUR 53.1 million , 1-9/2007 and profit before taxes was EUR 1.2 1.4 million .;cumulative sale review [MONEY] [MONEY] , [NUMBER] [NUMBER] / [DATE] profit tax [MONEY] .4mn .;neutral;negative
Multiclass;FFNN (TF-IDF | (1, 2));According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+�meri , the Northernmost part of the Gulf of Bothnia .;swedish authority , trace toxic osmium tetroxide find coast per+ meri , northernmost gulf bothnia .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));EB announced in its stock exchange release on November 18th 2008 that J.T. Bergqvist has resigned from the chairmanship and membership of the Board of EB .;eb announce stock exchange release november [NUMBER] j.t. bergqvist resign chairmanship membership board eb .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Bosse added that Trygvesta does not have the financial strength to acquire the entire unit .;bosse add trygvesta not financial strength acquire entire unit .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Raisio 's bid to buy Glisten is a `` win-win '' deal for both companies , the chairman of the UK snacks firm told just-food today 10 February .;raisio bid buy glisten `` win-win deal , chairman uk snack firm tell just-food [NUMBER] february .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Incap and Lankapaja aim to enter into actual agreement to transfer the sheet-metal production to the buyer in February in order to complete the transfer on 1 March 2011 .;incap lankapaja aim enter actual agreement transfer sheet-metal production buyer february order complete transfer [DATE] [DATE] [NUMBER] .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday .;st. petersburg , oct [NUMBER] ( prime-tass ) -- tire producer nokian tyre plan invest [MONEY] expansion tire plant city vsevolozhsk russia leningrad region [DATE] , president kim gran told reporter thursday .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .;aspocomp large factory china factory building project india halt due finance problem .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .;pulp paper machinery maker vaahto swung [MONEY] [MONEY] net profit fiscal [DATE] [DATE] , [DATE] [DATE] [NUMBER] , [MONEY] [MONEY] net loss fiscal [DATE] [DATE] .;positive;negative
Multiclass;FFNN (TF-IDF | (1, 2));Certain shareholders have irrevocably agreed to vote in favor of the bond issue .;certain shareholder irrevocably agree vote favor bond issue .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));The decision to sell a share in Lenenergo was reached in line with Fortum 's strategic plans to invest mainly in generating assets in Russia , while Lenenergo is a grid company , the press release said .;decision sell share lenenergo reach line fortum strategic plan invest mainly generate asset russia , lenenergo grid , press release say .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .;`` concern remain long term , size scale may enable hold newfound margin improvement near term , analyst write .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli;( adp news ) [DATE] [DATE] [NUMBER] cargo handle system service cargotec ( : cgcbv ) say acquire [PERCENT] stake italian service cvs technoports srl cv service srl italian handli;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));The agreement expands Tekla Structures ' scope of use to bridge design .;agreement expand tekla structure scope bridge design .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));The optimization of the steel components heating process will reduce the energy consumption .;optimization steel component heat process reduce energy consumption .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));The profit after taxes was EUR 57.7 11.1 million .;profit tax [MONEY] .1mn .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));Finnish cargo handling solutions company Cargotec Oyj said on June 17 , 2008 that it will acquire New Zealand tailgates distributor Zepro Tailgate ( 1987 ) Limited for an undisclosed sum .;cargo handle solution cargotec say [DATE] [DATE] [NUMBER] acquire new zealand tailgate distributor zepro tailgate ( [DATE] ) limit undisclosed sum .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));Vanhanen said the strike would be `` extremely damaging '' as some 1,300 participants and reporters begin to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north of Helsinki .;vanhanen say strike `` extremely damaging [NUMBER] participant reporter begin arrive [NUMBER] -day eu summit russian president vladimir putin lahti , 100kilometers ( 60miles ) north .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));The company expects its net sales for the whole 2009 to be at previous year levels .;expect net sale whole [DATE] previous level .;neutral;negative
Multiclass;FFNN (TF-IDF | (1, 2));The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .;[NUMBER] dark spot horizon , however , performance bottled water market .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Strong brand visibility nationally and regionally is of primary importance in home sales , vehicle and consumer advertising .;strong brand visibility nationally regionally primary importance home sale , vehicle consumer advertising .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .;swedbank share hard hit swedish bank ongoing international financial crisis .;negative;neutral
Multiclass;FFNN (TF-IDF | (1, 2));`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .;`` implementation program , , negative impact [DATE] [DATE] earnings , mr meiklejohn say .;negative;positive
Multiclass;FFNN (TF-IDF | (1, 2));`` In the newly formed company YIT Stavo the local contact network , expertise and market know how of Euro Stavokonsult will be combined with YIT 's housing concept , '' said Juha Kostiainen , Yit 's Vice President , Corporate Communications and Business Development .;`` newly form yit stavo local contact network , expertise market know eur stavokonsult combine yit housing concept , say juha kostiainen , yit vice president , communication business development .;positive;neutral
Multiclass;FFNN (TF-IDF | (1, 2));Aker Yards Finland will begin using Chinese subcontractors at its Finnish shipyards .;aker yard begin chinese subcontractor shipyard .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .;addition presentation hold president & ceo kai telanne cfo tuomas itkonen , participant opportunity discuss member management .;neutral;positive
Multiclass;FFNN (TF-IDF | (1, 2));Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .;poyry energy win contract advise builder new cogeneration power plant lithuania second-biggest city kaunas supervise construction process .;positive;neutral
